filename,Hs,Tp,Tz,Direction,Damp_Heave,Damp_Roll,Damp_Pitch,Lin_Heave,Quad_Heave,Lin_Roll,Quad_Roll,Lin_Pitch,Quad_Pitch,Std Z,Std pitch,Std roll,Mean Z,Mean pitch,Mean roll,MPM Z,MPM pitch,MPM roll,Mean velocity Z,Mean velocity pitch,Mean velocity roll,std velocity Z,std velocity pitch,std velocity roll
ymlfiles\Case_680_H4_T12_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,4,12.0,9.3023,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.9005919513553634,3.7971931684814906,0.00037011502161990835,-0.08284235469065926,0.38421947909177206,-0.0023540445235256456,3.277898254177067,14.778722057393722,-0.0009516675041099192,-0.0027139406829600264,4.00594747459092e-07,1.6263356702767023e-07,0.5480230334769953,0.05115663967724158,5.16571455385679e-06
ymlfiles\Case_681_H6_T9_dir0_heavelow_pitchlow_rolllow.yml,6,9.0,6.9767,0,low,low,low,1.0,1.0,100,300.0,150,200,0.9460979168001404,4.092133645467345,0.0008285182027604419,-0.006854251734364616,-0.038461158858988306,-0.002319991525357039,3.569494082054692,15.515199831605607,0.0008354956793332406,-0.0016189107296499597,-3.443469079233039e-06,1.7798209803816172e-07,0.7232581820288599,0.05710393919068787,1.6701374549596702e-05
ymlfiles\Case_682_H6_T9_dir0_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.0,6.9767,0,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.9264201964513125,3.9725428815380126,0.0008310313331128011,-0.006555435517552136,-0.02252344478630725,-0.002301546128363748,3.4946340361994923,15.09096844317344,0.0008715401149774994,-0.0004980287836566625,-3.3867603367505254e-06,1.3816387945816947e-07,0.7043039656803339,0.05565102866059384,1.8856299167346543e-05
ymlfiles\Case_683_H6_T9_dir0_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.0,6.9767,0,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.9352209271764351,4.02327018411994,0.0008757240270573214,-0.006023125918942992,-0.025774335160572488,-0.0023564264679100774,3.5288181893357433,15.272292455249804,0.0009708807808491361,-0.0009459922239930693,-3.3829608536440786e-06,2.1303873940751167e-07,0.7114496234065745,0.05626388844853302,1.5271329171421047e-05
ymlfiles\Case_684_H6_T9_dir0_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.0,6.9767,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.9327801295140106,3.995979458483455,0.0009660607193295615,-0.006239942849997731,-0.02575424432244668,-0.0023292999145901683,3.5191807523154646,15.173110895993833,0.0013442023842884796,-0.000736672436471961,-3.407265936669937e-06,1.8595711013556122e-07,0.7096496740412621,0.055935883066698285,1.948285218199713e-05
ymlfiles\Case_685_H6_T9_dir45_heavelow_pitchlow_rolllow.yml,6,9.0,6.9767,45,low,low,low,1.0,1.0,100,300.0,150,200,1.068232929096367,4.086200370874483,6.695742139878591,-0.01818304593825967,0.0752909210598206,-0.03417439565298325,4.024704955361377,15.548240336670984,25.369841162854343,0.00868208456514113,-0.00020751490056973587,-0.00011860746104778319,0.8355971854457694,0.05575248474210506,0.09159388568530381
ymlfiles\Case_686_H6_T9_dir45_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.0,6.9767,45,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0484203454794472,3.9620310501847684,6.404091874130219,-0.017764507333980682,0.08496482913471334,-0.037904289734616944,3.9486310378094878,15.090126279590992,24.26714206714254,0.010057319111731078,-0.00019269026177170726,-0.00010911647823201531,0.815264288126677,0.053976302679581166,0.08775127462436176
ymlfiles\Case_687_H6_T9_dir45_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.0,6.9767,45,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.0559613631236002,4.027551247928806,6.491912775796884,-0.017058617830680967,0.08227358640506527,-0.0377504830660283,3.979385798481903,15.33312046850134,24.594206399308575,0.009534178263945679,-0.00019559447574224692,-0.0001135171081765528,0.8216791375008067,0.05486215103937129,0.08887524255861674
ymlfiles\Case_688_H6_T9_dir45_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.0,6.9767,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0541585709376997,3.9896384089160586,6.497853292465956,-0.017412015707716284,0.08293439110336331,-0.03796345887057071,3.9713436796223602,15.190219374900684,24.619094894152212,0.009677582256988733,-0.00019604031315202907,-0.0001102694279458603,0.8206416988346223,0.054371121859757836,0.08898202817507055
ymlfiles\Case_689_H6_T9_dir90_heavelow_pitchlow_rolllow.yml,6,9.0,6.9767,90,low,low,low,1.0,1.0,100,300.0,150,200,1.022674348906955,2.7031513802220113,6.122545508555,-0.006911368310928997,0.3428544910915469,0.16715303904965034,3.861236795217477,10.634628074231824,23.311880807883327,0.0010471144316028765,0.0001234774998221901,8.650798220847762e-06,0.7855792454944922,0.03904420137562043,0.07977340122593825
ymlfiles\Case_690_H6_T9_dir90_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.0,6.9767,90,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.002968466901504,2.5857116963131928,5.866846118190344,-0.006842034928344588,0.33713574149941083,0.155695151335808,3.7855228369537155,10.183697729137945,22.337486454421988,0.0027530857499925266,9.492756036567616e-05,1.3414241698664792e-06,0.7659962925862293,0.03751716410078265,0.07637310377064285
ymlfiles\Case_691_H6_T9_dir90_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.0,6.9767,90,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.011323315456341,2.6554340026977794,5.968638960513155,-0.007066505753017295,0.34162447092902776,0.15467345256981826,3.8175192432716907,10.451722529326666,22.7200868640953,0.002087887208195934,0.00010087095919062007,3.0121076984370297e-06,0.7733663938585842,0.03842553221463272,0.07770114060774588
ymlfiles\Case_692_H6_T9_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.0,6.9767,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0090689428622386,2.6183411600824633,5.9478389324449195,-0.006906050561796398,0.3400292211033701,0.15844760192357507,3.8087352935712993,10.309868960413397,22.645223113680583,0.0022558467927821235,0.00010233674846936434,3.0666486737431925e-06,0.771644648113789,0.0379380756860303,0.07744647672889787
ymlfiles\Case_693_H6_T9_dir135_heavelow_pitchlow_rolllow.yml,6,9.0,6.9767,135,low,low,low,1.0,1.0,100,300.0,150,200,1.0040323498886259,4.029394585540367,3.584890414135807,-0.041946572360141925,0.39790256125512863,0.23283366242831946,3.756312712626598,15.670338213324264,13.77169680040926,0.0019506839516684412,-0.0006038700000416138,0.00022677507958141914,0.7402294325283466,0.05477376169026853,0.04592193469628304
ymlfiles\Case_694_H6_T9_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.0,6.9767,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.9843192345064105,3.856753705896591,3.4400195503011712,-0.047457687535056345,0.4093046734458725,0.19362485752842049,3.6750050098520934,15.032784383777864,13.184632977777975,0.0032432515163917128,-0.0006064578777781254,0.00024922798437385053,0.722819701812438,0.05245774683510216,0.04407279347296908
ymlfiles\Case_695_H6_T9_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.0,6.9767,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.9933040480958719,3.9322005730316967,3.5360952316875522,-0.04600292818521556,0.40373758375949725,0.2068454451687544,3.7114660802914634,15.310145208094577,13.561426437632845,0.002667208334756135,-0.0006124894993061396,0.0002380389861505682,0.7306199571610975,0.053480324702060725,0.04530163541718216
ymlfiles\Case_696_H6_T9_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.0,6.9767,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.9908591158201213,3.8932865437623034,3.4858866947072364,-0.04616515752265597,0.40658901638024647,0.20266182981143305,3.7018504402167522,15.167035154313918,13.367622936586878,0.0029308251877946372,-0.0006078001540648502,0.00024302701434760342,0.7284260701966929,0.052953761863712555,0.04466177139364234
ymlfiles\Case_697_H6_T9_dir180_heavelow_pitchlow_rolllow.yml,6,9.0,6.9767,180,low,low,low,1.0,1.0,100,300.0,150,200,1.1116473530648123,8.501289589632366,0.0008303212818988546,-0.06077128747784073,0.30905700558050914,-0.002420677961938143,4.148242062590045,32.614690025685306,0.0007454707548383514,0.012018051409422456,-1.839012517648088e-06,5.968032086426093e-07,0.8917451271403941,0.11975880634602362,1.427087926061719e-05
ymlfiles\Case_698_H6_T9_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.0,6.9767,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0908151103089812,8.186186081113531,0.0007687476065703218,-0.06265852662592483,0.3142462206273469,-0.0024026713521165736,4.066141961945473,31.43032846854252,0.0005305556242279972,0.013089506722874239,-1.6540649851206843e-06,5.095003046450544e-07,0.8680777166879623,0.11553665601618639,1.299949126648319e-05
ymlfiles\Case_699_H6_T9_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.0,6.9767,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.0985443467153955,8.161271917514618,0.0007632872408713255,-0.06060515283121604,0.318790829436581,-0.0024198923163504427,4.098348717220197,31.340173157755455,0.00048640814754494395,0.012950744369120984,-1.7320373326004784e-06,5.322821277196013e-07,0.8729193538153027,0.1151740205922763,1.2715544860878012e-05
ymlfiles\Case_700_H6_T9_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.0,6.9767,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.096932304019939,8.187485362853565,0.0006948428170492235,-0.06147848042847739,0.31745039212938925,-0.0023994915982955534,4.091372394120748,31.43847127167173,0.00024944727726872694,0.012985084646803056,-1.6939454298271996e-06,4.920839148544606e-07,0.8728243715941948,0.11554834670031773,1.1678694386406325e-05
ymlfiles\Case_701_H6_T9p5_dir0_heavelow_pitchlow_rolllow.yml,6,9.5,7.3643,0,low,low,low,1.0,1.0,100,300.0,150,200,0.9966280564074305,4.09266632470805,0.0008782262214975437,-0.010048390455726492,-0.03161466341317938,-0.002299594349287397,3.7480620418374,15.484971348049802,0.0010482719478477147,-0.0064386313438637805,-5.315575577323862e-06,1.4449157436173038e-07,0.737209764966664,0.0548682870824616,1.80888353455093e-05
ymlfiles\Case_702_H6_T9p5_dir0_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.5,7.3643,0,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.977609362085885,3.9817894040780955,0.0009590874386097313,-0.009801710093034523,-0.01648679881649737,-0.002268039829322343,3.6755303016609298,15.085279437076618,0.0013975817912845927,-0.005042590118522178,-4.955383620440936e-06,1.6040323381161483e-07,0.7182631746556802,0.05352525734016345,2.2597200275934655e-05
ymlfiles\Case_703_H6_T9p5_dir0_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.5,7.3643,0,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.9855208015298627,4.031709360579609,0.000951278194322344,-0.009144458985491462,-0.0181034914092618,-0.002334320873070293,3.7068686612428907,15.26898418603716,0.0012740775748525611,-0.005648274373305666,-5.189068496770241e-06,2.1195094084105433e-07,0.724556135064599,0.054125516221965535,1.826026120196363e-05
ymlfiles\Case_704_H6_T9p5_dir0_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.5,7.3643,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.983486250737246,4.004735482445778,0.0008577155180784326,-0.009421950098831447,-0.018991170692400475,-0.002353631600963368,3.6984924116023374,15.16980285004145,0.0009028999631438936,-0.0053487134832358755,-5.054573472020047e-06,2.2766605303090098e-07,0.7231943196192125,0.05380314171681679,1.5468943811290564e-05
ymlfiles\Case_705_H6_T9p5_dir45_heavelow_pitchlow_rolllow.yml,6,9.5,7.3643,45,low,low,low,1.0,1.0,100,300.0,150,200,1.1134405088558617,3.936405771797364,6.410581244116588,-0.01864221783893937,0.09318508011806502,-0.09540896535678917,4.183312624812318,14.96936387978492,24.18265407361768,0.00196088810596871,-0.00031506569256930833,-0.00018316943577997768,0.8427790658887977,0.052197157994573896,0.08593947525084057
ymlfiles\Case_706_H6_T9p5_dir45_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.5,7.3643,45,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0941836297614291,3.8280709216209305,6.147650932361513,-0.017830818590596022,0.09793301052415188,-0.09303117689306228,4.109564496077761,14.564700612543087,23.189265886959348,0.0036853565375267656,-0.000296424034283566,-0.00017359663242516205,0.8224478382070591,0.05063534225882406,0.08247802009346672
ymlfiles\Case_707_H6_T9p5_dir45_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.5,7.3643,45,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.1013067792239999,3.8897907796783646,6.238576774320325,-0.01693103789964256,0.09681667518769636,-0.09552593121135508,4.138760720498656,14.796831482190079,23.531124201245227,0.0029633683370034257,-0.00030160382245047324,-0.00017821206378027554,0.8285546337220936,0.05146727319852711,0.0836387376796461
ymlfiles\Case_708_H6_T9p5_dir45_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.5,7.3643,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0996729370337897,3.853830523169184,6.232328620164727,-0.01746962321846679,0.09715074341057055,-0.09470764742325538,4.131342724270704,14.661267160733427,23.51206959287016,0.003200606365680225,-0.0003011100751750258,-0.00017507115190121478,0.8276185790361574,0.05100327393610033,0.08358707765779289
ymlfiles\Case_709_H6_T9p5_dir90_heavelow_pitchlow_rolllow.yml,6,9.5,7.3643,90,low,low,low,1.0,1.0,100,300.0,150,200,1.0661288169524594,2.584877826837793,5.984158161933249,-0.006742175857725904,0.3645468126328173,0.14379827432716136,4.015056802461091,10.19457901381375,22.720705525906812,-0.005537932618706373,0.00017721934059248997,3.9557037529756085e-05,0.7932003370415946,0.03691520699659995,0.07594967009557049
ymlfiles\Case_710_H6_T9p5_dir90_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.5,7.3643,90,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0471523854255227,2.4749976810494716,5.755408608070177,-0.006288256139065478,0.35409556273009496,0.13730489421525308,3.9425727104164077,9.77376386995778,21.849951818311233,-0.00343642666004526,0.00015393466641166082,3.26263468544659e-05,0.7738548169293893,0.03548837921592317,0.07291489949215482
ymlfiles\Case_711_H6_T9p5_dir90_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.5,7.3643,90,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.0549487863693596,2.541965501260045,5.854018347410879,-0.0063886893433153695,0.36112834970970037,0.1340562867234756,3.972324397658238,10.030386424851597,22.221233663456914,-0.00430105900509641,0.00015819044064320256,3.47217714208166e-05,0.7806634339496104,0.036360312938996026,0.07418901612503578
ymlfiles\Case_712_H6_T9p5_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.5,7.3643,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0528982683251455,2.5056486924395434,5.82781468215956,-0.006367426162329029,0.35889136083439455,0.13845542629888405,3.9643843722669243,9.893325981024228,22.125513254329963,-0.004067186167865681,0.00015901219898203895,3.4016627309619744e-05,0.7791600742797948,0.03588420935316608,0.07386889741010215
ymlfiles\Case_713_H6_T9p5_dir135_heavelow_pitchlow_rolllow.yml,6,9.5,7.3643,135,low,low,low,1.0,1.0,100,300.0,150,200,1.0475221821495746,3.8177506262764265,3.6138589147528974,-0.04137190493093018,0.383957705730618,0.21470055890747453,3.909331929125813,14.832287204201888,13.837217565168451,-0.0013166385307977568,-0.0006054643355774051,0.00019132654451914022,0.7424904305873624,0.050778442220930045,0.044819032521373516
ymlfiles\Case_714_H6_T9p5_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.5,7.3643,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0292306123102792,3.6689094068009074,3.4809608726929047,-0.045961508698623955,0.39463736247645853,0.1823353941706577,3.8348692534064637,14.281197300659805,13.303148427707066,0.00015280330287350643,-0.0006121882349054605,0.00021564934039272707,0.7263136714117829,0.048772202195063175,0.043143612320627404
ymlfiles\Case_715_H6_T9p5_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.5,7.3643,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.0374360254488786,3.737648947311593,3.569858616123758,-0.0448792328563437,0.38937117422447515,0.19119066939320298,3.8675655438149663,14.535321237188473,13.648625454352638,-0.000556142117920118,-0.0006160513406700114,0.00020401048583778303,0.7334167932561702,0.04971398390062288,0.04426768837244007
ymlfiles\Case_716_H6_T9p5_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.5,7.3643,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0352510107144086,3.7015110366693063,3.5225237222731725,-0.04499841974398381,0.3920444737270143,0.18854365631174563,3.858757518036532,14.40124082784857,13.466019863732614,-0.00021547736890331436,-0.0006128457163696035,0.00020933848280235145,0.7314481508856566,0.04922031117088848,0.04367184102739933
ymlfiles\Case_717_H6_T9p5_dir180_heavelow_pitchlow_rolllow.yml,6,9.5,7.3643,180,low,low,low,1.0,1.0,100,300.0,150,200,1.1554931906701902,8.049923263780162,0.0007249838069024499,-0.05791732894955655,0.21918425632966168,-0.002386854409489732,4.303485203189098,30.74441208347722,0.0003751025793217546,0.005492539711328273,1.0262026885055823e-05,5.287386379611162e-07,0.8911996712030551,0.1112008306667438,1.2598835200722757e-05
ymlfiles\Case_718_H6_T9p5_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,9.5,7.3643,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.1353892618333887,7.770051317693104,0.0007115092613336359,-0.05882788410490471,0.22685655910460129,-0.002482505716583754,4.225227614183486,29.69390323064295,0.00022016997147587553,0.006872824874295864,9.376482952310269e-06,7.220580074943449e-07,0.868052299432075,0.10741075017412348,1.1416381356182883e-05
ymlfiles\Case_719_H6_T9p5_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,9.5,7.3643,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.1424469678238456,7.768309445425719,0.000885381259004073,-0.05625240769147093,0.22755257323524086,-0.0023835137356349933,4.25541301308827,29.687993389895638,0.0009898728966505365,0.006680174235538261,9.667278535404596e-06,5.096900928427376e-07,0.8726039635844208,0.10733995680047588,1.4945492564885731e-05
ymlfiles\Case_720_H6_T9p5_dir180_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,9.5,7.3643,180,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.1410770211231696,7.779663458329867,0.0006823362786362998,-0.0574097677542066,0.22788307725749946,-0.002363400798270504,4.248841061644411,29.731382712254646,0.00023837240981896103,0.006725295719515232,9.508944709013435e-06,4.49578228641998e-07,0.8725666030257451,0.1075269780048777,1.1581027286504587e-05
ymlfiles\Case_721_H6_T10_dir0_heavelow_pitchlow_rolllow.yml,6,10.0,7.7519,0,low,low,low,1.0,1.0,100,300.0,150,200,1.0342545281193414,3.958114957109539,0.000949893048894623,-0.00925979043668637,-0.027845116882643007,-0.0023264190226742498,3.87835846291915,14.945313041402795,0.0012876074532621176,-0.009771632648861916,5.525482692620857e-06,1.965686793255382e-07,0.7393143818822159,0.0514667495437258,1.976479479690247e-05
ymlfiles\Case_722_H6_T10_dir0_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,10.0,7.7519,0,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0159628118235469,3.8619291882132005,0.0011440540593979055,-0.009106952466076715,-0.016480337330760774,-0.0023570684163758283,3.8083591978149762,14.596796096370873,0.0019899777212723157,-0.008323618025446422,5.219169740175009e-06,2.629358599370555e-07,0.7204861335782101,0.05028180071583989,2.291140629300012e-05
ymlfiles\Case_723_H6_T10_dir0_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,10.0,7.7519,0,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.023137792945293,3.908218853197635,0.0008755251758943796,-0.008224540569985091,-0.01628783381697941,-0.0023084025166234686,3.837136301020573,14.768925082475153,0.0010176627674033838,-0.0089903365841687,5.301176804493304e-06,1.6737373118967908e-07,0.7260351435486189,0.050844512143589544,1.6388595117859363e-05
ymlfiles\Case_724_H6_T10_dir0_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,10.0,7.7519,0,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0213976553343955,3.882978403015986,0.001143368614164798,-0.008613539475435986,-0.01795615497512245,-0.0023291863720832965,3.8297409934378357,14.673370579096607,0.002021404490529869,-0.008656801136534806,5.252143885193373e-06,2.000421018164089e-07,0.7250287122599902,0.050539941978660484,2.5211216705139893e-05
ymlfiles\Case_725_H6_T10_dir45_heavelow_pitchlow_rolllow.yml,6,10.0,7.7519,45,low,low,low,1.0,1.0,100,300.0,150,200,1.1445879754650052,3.729800263365904,6.034436209161836,-0.01177274561927628,0.07196056907869629,-0.10708248973250403,4.293418846165174,14.15339919917225,22.731974989293025,-0.001111522989836056,-0.0002977395188821812,-0.0002013686858349336,0.8359166804720795,0.048356332521091415,0.08017605918241288
ymlfiles\Case_726_H6_T10_dir45_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,10.0,7.7519,45,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.1262772966875054,3.635489160390901,5.802077502532795,-0.010943518306260322,0.07286924727459665,-0.10309722694573303,4.223598851290574,13.79667966290292,21.857720772508834,0.0005532923321354618,-0.0002829865477368944,-0.00019209788466647797,0.8163139347265438,0.04696288568475225,0.07705657614010245
ymlfiles\Case_727_H6_T10_dir45_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,10.0,7.7519,45,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.1329760382159682,3.6935220317509723,5.890997431310839,-0.009936823157446796,0.07383228145863638,-0.10846718518250165,4.251322869677633,14.018288426048127,22.18770503024769,-0.00020671117927847197,-0.0002862083496829283,-0.00019599020823489515,0.8221805769587293,0.04775595911106844,0.07822047060541502
ymlfiles\Case_728_H6_T10_dir45_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,10.0,7.7519,45,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.1314702157814456,3.6595414706989633,5.876609384623229,-0.010563364876676144,0.073790304301839,-0.10589072710789542,4.244266224333569,13.88995685449201,22.137029863535833,7.005545102670227e-05,-0.00028663011002405075,-0.00019377995199133956,0.8212378345409455,0.0473130591536995,0.07804883814650432
ymlfiles\Case_729_H6_T10_dir90_heavelow_pitchlow_rolllow.yml,6,10.0,7.7519,90,low,low,low,1.0,1.0,100,300.0,150,200,1.0974340111236556,2.458669899188149,5.670266457676163,-0.00457768963910661,0.3537107735893225,0.14668178973560872,4.122012408702933,9.70537035065258,21.50751453161828,-0.00895590477117157,0.00016543547469608652,1.591373079657266e-05,0.7886753674121667,0.035182164136461504,0.07063531979763478
ymlfiles\Case_730_H6_T10_dir90_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,10.0,7.7519,90,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0793522624107588,2.35734702124614,5.472570686182912,-0.004160956167581273,0.3435172265745836,0.14394107238331658,4.053213582214381,9.311132652945608,20.756402597300255,-0.006858325517589092,0.000150946016409519,1.2687428613477583e-05,0.7699071884796346,0.03385320672881943,0.06797174501575184
ymlfiles\Case_731_H6_T10_dir90_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,10.0,7.7519,90,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.0866137422302755,2.4202533577407355,5.564458186266873,-0.004046219162433162,0.3511695414249963,0.13910488839983648,4.08136499605525,9.558087806317953,21.100115018322587,-0.007774437889669513,0.00015207576488354617,1.3257466312908375e-05,0.7762168079700821,0.03468369654621578,0.06917454759566784
ymlfiles\Case_732_H6_T10_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,10.0,7.7519,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0847926918370705,2.386565275583788,5.535308822128423,-0.004103167769250174,0.34802280281274534,0.1439907013659792,4.074215242024881,9.4272399257335,20.99153352247603,-0.007494703493651802,0.00015413011177654865,1.3308763538333652e-05,0.7749215592418986,0.034235485800054546,0.0688101806296731
ymlfiles\Case_733_H6_T10_dir135_heavelow_pitchlow_rolllow.yml,6,10.0,7.7519,135,low,low,low,1.0,1.0,100,300.0,150,200,1.0802798682323518,3.566155307529782,3.5453174159113408,-0.03444664420020477,0.37553009913097674,0.20818283335503104,4.027884545674434,13.860084338018305,13.55059604605864,-0.0036389224767560215,-0.000589650051161385,0.00017468198292028042,0.7382244782513455,0.0466590561211503,0.042825538535756914
ymlfiles\Case_734_H6_T10_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,6,10.0,7.7519,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,1.0630271587271567,3.4396837437468184,3.4262079366531335,-0.0381529026551443,0.3835969418412731,0.18027255956998312,3.9583424164778247,13.391358625967063,13.072130136117098,-0.0021809910642188496,-0.0005978636079959929,0.00019784537686620373,0.7228676557753443,0.0449211024424383,0.041329459264315145
ymlfiles\Case_735_H6_T10_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,6,10.0,7.7519,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,1.070757906602535,3.500813064866628,3.5072011902777485,-0.037495875348438436,0.3800836576508828,0.1873096606230628,3.9890285177366906,13.617562001267636,13.385492496285227,-0.00290946185876601,-0.0006004812577010345,0.00018697139679838787,0.7295839522846974,0.04578531734317378,0.04235318129566004
ymlfiles\Case_736_H6_T10_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,6,10.0,7.7519,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,1.0687275916271195,3.468990873752092,3.463935461141617,-0.03731487975059485,0.38153244044416273,0.18633529744242988,3.98109611754018,13.497961317493525,13.220150945832765,-0.0025588199392697934,-0.0005973817523055795,0.0001917388923265014,0.7277548839963702,0.04533407003097827,0.04180614229461479
ymlfiles\Case_737_H6_T10_dir180_heavelow_pitchlow_rolllow.yml,6,10.0,7.7519,180,low,low,low,1.0,1.0,100,300.0,150,200,1.1818804969519079,7.551528066321802,0.0008241297793219438,-0.04218078751823498,0.1420519465707908,-0.0023843169241056263,4.405937555005957,28.75809754472338,0.0007576196716646872,0.0018087405789271945,-1.3526124740759985e-05,4.965253371628797e-07,0.8753725035418387,0.10281846562435416,1.415139819803375e-05
